"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.05",2012,"","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.07",2013,"Source: Colombia TIC.","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.101",2014,"","ITU estimate","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.2",2015,"Source: Colombia TIC.","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.25",2016,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.34",2017,"Source: Colombia TIC","Ministerio TIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.497",2018,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","0.711",2019,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","1.05",2020,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","1.94",2021,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",53,"COL","Colombia","2.87",2022,"Source: Colombia TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","0.0740158",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","0.09",2016,"","Telecommunications Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","0.101417",2018,"","Telecommunication Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","0.496898",2019,"","Telecommunications Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","0.838086",2020,"Estimated value is given since one operator has not submitted data for this figure.","Telecommunications Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","1.47633",2021,"","Telecommunications Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",54,"LKA","Sri Lanka","1.64945",2022,"","Telecommunications Regulatory Commission of Sri Lanka","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","4.4257e-010",2014,"","Agence de Régulation des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","0.0786827",2018,"","AGENCE DE REGULATION DES TELECOMMUNICATIONS","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","0.0108844",2019,"le trafic internet haut débit mobile a été mis à jour par les opérateurs lors de la mission de consolidation des données statistiques sous procès-verbal, la donnée a été revue à la baisse","Agence de Régulation des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","0.0267573",2020,"le trafic internet prend en compte les données du 4ème trimestre 2020. Cette donnée sur le trafic internet mobile sera actualisée dans le questionnaire long lorsque nous aurons toutes les données du trafic internet des opérateurs dans les rapports annuels d'activités 2020","Agence de Régulation des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","0.0349058",2021,"Données mise à jourSOURCE CAMTEL","Agence de Régulation des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",55,"CMR","Cameroon","0.0426662",2022,"SOURCE CAMTEL","Agence de Régulation des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",57,"COG","Congo (Rep. of the)","0.00765713",2017,"","ARPCE","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",57,"COG","Congo (Rep. of the)","0.000228",2021,"","Agence de Régulation des Postes et des Communications Electroniques","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",58,"COM","Comoros","0.000358722",2017,"Cette valeur concerne seulement le nouvel opérateur. L'opérateur historique ne l'ayant pas renseignée.","ANRTIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",58,"COM","Comoros","0.00112382",2018,"Cette valeur concerne seulement le nouvel opérateur. L'opérateur historique ne l'ayant pas renseignée.","ANRTIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",58,"COM","Comoros","2.3e-005",2020,"Comores Télécom","Autorité Nationale de Régulation des TIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",58,"COM","Comoros","0.009905",2021,"","Autorité Nationale de Régulation des TIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",58,"COM","Comoros","0.010772",2022,"ANRTIC( Telco.sa)","Autorité Nationale de Régulation des TIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.00508555",2016,"5085552 GB","Agência Reguladora Multissetorial da Economia - ARME","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.00811936",2017,"8119355 GB","Agência Reguladora Multissectorial da Economia","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.0140199",2018,"","Agência Reguladora Multissetorial da Economia","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.0124254",2019,"12425363 GB","Agência de Regulação Multissetorial da Economia - ARME","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.019129",2020,"19129574 GB","Agência de Regulação Multissetorial da Economia - ARME","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.021372",2021,"","Agência de Regulação Multissetorial da Economia - ARME","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",59,"CPV","Cabo Verde","0.02665",2022,"26653977 GB","Agência de Regulação Multissetorial da Economia - ARME","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.01484",2014,"","Autorité de Régulation des Télécommunications/TIC","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.03",2016,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.06",2017,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.14",2018,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.226",2019,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.369",2020,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.535",2021,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",61,"CIV","Côte d'Ivoire","0.766",2022,"","ARTCI","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.0231457",2013,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.03",2014,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.07",2015,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.11",2016,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.13",2017,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.135",2018,"","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.153",2019,"Exabytes.","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.212",2020,"Exabytes.","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.269",2021,"ExabytesModified Data 2020 and 2021.2020 is 0.2232021 is 0.269","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",62,"CRI","Costa Rica","0.332",2022,"An important operator made adjustments.","Superintendencia de Telecomunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",63,"CUB","Cuba","0.024324",2019,"","Ministerio de Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",63,"CUB","Cuba","0.070618",2020,"","Ministerio de Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",63,"CUB","Cuba","0.170917",2021,"","Ministerio de Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",63,"CUB","Cuba","0.2588",2022,"","Ministerio de Comunicaciones","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.004167",2017,"","Office of the Commissioner for Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.00553996",2018,"","Office of the Commissioner of Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.0213278",2019,"","Office of the Commissioner for Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.038007",2020,"","Office of the Commissioner for Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.049661",2021,"","Office of the Commissioner for Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",66,"CYP","Cyprus","0.084471",2022,"Confirmed with providers increrase due to lowering the prices of unlimited packages","Office of the Commissioner for Electronic Communications and Postal Regulation","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.065",2010,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.1",2011,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.16",2012,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.27",2013,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.39",2014,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.59",2015,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","0.913",2016,"","Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","1.388",2017,"","Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","1.993",2018,"Data based on estimates.Source: Federal Network Agency of Germany","Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","2.757",2019,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","3.972",2020,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","5.457",2021,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",67,"DEU","Germany","6.714",2022,"","Bundesnetzagentur (BNetzA) / Federal Network Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",69,"DJI","Djibouti","0.025027",2021,"","Ministère de la Communication chargé des Postes et des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",69,"DJI","Djibouti","0.007591",2022,"","Ministère de la Communication chargé des Postes et des Télécommunications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",70,"DMA","Dominica","0.00102414",2020,"Cable & Wireless","ECTEL","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.110451",2014,"","Danish Energy Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.2",2015,"","Danish Energy Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.3508",2016,"","Center for Tele","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.488427",2017,"","Danish Energy Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.645794",2018,"","Danish Energy Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","0.856692",2019,"","Danish Energy Agency","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","1.17063",2020,"The data provided is from the second half of 2019 and first half of 2020.","Agency for Data Supply and Infrastructure","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)","","exabytes",71,"DNK","Denmark","1.46726",2021,"The data provided is from the second half of 2020 and the first half of 2021.","Agency for Data Supply and Infrastructure","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
